topic,seed,policy,n,positives,reviewed,metric,status,value,numerator,denominator,requested_depth,censor_lower_bound,censor_reason
C16,29,auto_tar,23149,49,5000,recall_at_R,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,29,auto_tar,23149,49,5000,recall_at_2R,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,29,auto_tar,23149,49,5000,recall_at_1R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,29,auto_tar,23149,49,5000,recall_at_1R_plus_100,OBSERVED,0.04081632653061224,2.0,49.0,149.0,,
C16,29,auto_tar,23149,49,5000,recall_at_1R_plus_1000,OBSERVED,0.8979591836734694,44.0,49.0,1049.0,,
C16,29,auto_tar,23149,49,5000,recall_at_2R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,29,auto_tar,23149,49,5000,recall_at_2R_plus_100,OBSERVED,0.5510204081632653,27.0,49.0,198.0,,
C16,29,auto_tar,23149,49,5000,recall_at_2R_plus_1000,OBSERVED,0.8979591836734694,44.0,49.0,1098.0,,
C16,29,auto_tar,23149,49,5000,recall_at_4R_plus_0,OBSERVED,0.5306122448979592,26.0,49.0,196.0,,
C16,29,auto_tar,23149,49,5000,recall_at_4R_plus_100,OBSERVED,0.7755102040816326,38.0,49.0,296.0,,
C16,29,auto_tar,23149,49,5000,recall_at_4R_plus_1000,OBSERVED,0.8979591836734694,44.0,49.0,1196.0,,
C16,29,auto_tar,23149,49,5000,effort_at_75,OBSERVED,236.0,236.0,1.0,,,
C16,29,auto_tar,23149,49,5000,batch_effort_at_75,OBSERVED,266.0,266.0,1.0,,,
C16,29,auto_tar,23149,49,5000,depth_fraction_at_75,OBSERVED,0.01019482483044624,236.0,23149.0,,,
C16,29,auto_tar,23149,49,5000,depth_per_positive_at_75,OBSERVED,4.816326530612245,236.0,49.0,,,
C16,29,auto_tar,23149,49,5000,effort_at_80,OBSERVED,326.0,326.0,1.0,,,
C16,29,auto_tar,23149,49,5000,batch_effort_at_80,OBSERVED,344.0,344.0,1.0,,,
C16,29,auto_tar,23149,49,5000,depth_fraction_at_80,OBSERVED,0.014082681757311331,326.0,23149.0,,,
C16,29,auto_tar,23149,49,5000,depth_per_positive_at_80,OBSERVED,6.653061224489796,326.0,49.0,,,
C16,29,auto_tar,23149,49,5000,effort_at_90,OBSERVED,3946.0,3946.0,1.0,,,
C16,29,auto_tar,23149,49,5000,batch_effort_at_90,OBSERVED,4252.0,4252.0,1.0,,,
C16,29,auto_tar,23149,49,5000,depth_fraction_at_90,OBSERVED,0.170460927037885,3946.0,23149.0,,,
C16,29,auto_tar,23149,49,5000,depth_per_positive_at_90,OBSERVED,80.53061224489795,3946.0,49.0,,,
C16,29,explore_10,23149,49,5000,recall_at_1000,OBSERVED,0.8979591836734694,44.0,49.0,1000.0,,
C16,29,explore_10,23149,49,5000,recall_at_R,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,29,explore_10,23149,49,5000,recall_at_2R,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,29,explore_10,23149,49,5000,recall_at_1R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,29,explore_10,23149,49,5000,recall_at_1R_plus_100,OBSERVED,0.04081632653061224,2.0,49.0,149.0,,
C16,29,explore_10,23149,49,5000,recall_at_1R_plus_1000,OBSERVED,0.8979591836734694,44.0,49.0,1049.0,,
C16,29,explore_10,23149,49,5000,recall_at_2R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,29,explore_10,23149,49,5000,recall_at_2R_plus_100,OBSERVED,0.24489795918367346,12.0,49.0,198.0,,
C16,29,explore_10,23149,49,5000,recall_at_2R_plus_1000,OBSERVED,0.8979591836734694,44.0,49.0,1098.0,,
C16,29,explore_10,23149,49,5000,recall_at_4R_plus_0,OBSERVED,0.24489795918367346,12.0,49.0,196.0,,
C16,29,explore_10,23149,49,5000,recall_at_4R_plus_100,OBSERVED,0.8775510204081632,43.0,49.0,296.0,,
C16,29,explore_10,23149,49,5000,recall_at_4R_plus_1000,OBSERVED,0.8979591836734694,44.0,49.0,1196.0,,
C16,29,explore_10,23149,49,5000,effort_at_75,OBSERVED,255.0,255.0,1.0,,,
C16,29,explore_10,23149,49,5000,batch_effort_at_75,OBSERVED,266.0,266.0,1.0,,,
C16,29,explore_10,23149,49,5000,depth_fraction_at_75,OBSERVED,0.011015594626117758,255.0,23149.0,,,
C16,29,explore_10,23149,49,5000,depth_per_positive_at_75,OBSERVED,5.204081632653061,255.0,49.0,,,
C16,29,explore_10,23149,49,5000,effort_at_80,OBSERVED,267.0,267.0,1.0,,,
C16,29,explore_10,23149,49,5000,batch_effort_at_80,OBSERVED,303.0,303.0,1.0,,,
C16,29,explore_10,23149,49,5000,depth_fraction_at_80,OBSERVED,0.01153397554969977,267.0,23149.0,,,
C16,29,explore_10,23149,49,5000,depth_per_positive_at_80,OBSERVED,5.448979591836735,267.0,49.0,,,
C16,29,explore_10,23149,49,5000,effort_at_90,OBSERVED,4319.0,4319.0,1.0,,,
C16,29,explore_10,23149,49,5000,batch_effort_at_90,OBSERVED,4698.0,4698.0,1.0,,,
C16,29,explore_10,23149,49,5000,depth_fraction_at_90,OBSERVED,0.18657393407922587,617.0,3307.0,,,
C16,29,explore_10,23149,49,5000,depth_per_positive_at_90,OBSERVED,88.14285714285714,617.0,7.0,,,
C16,29,fixed_20,23149,49,5000,recall_at_1000,OBSERVED,0.8775510204081632,43.0,49.0,1000.0,,
C16,29,fixed_20,23149,49,5000,recall_at_R,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,29,fixed_20,23149,49,5000,recall_at_2R,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,29,fixed_20,23149,49,5000,recall_at_1R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,29,fixed_20,23149,49,5000,recall_at_1R_plus_100,OBSERVED,0.14285714285714285,1.0,7.0,149.0,,
C16,29,fixed_20,23149,49,5000,recall_at_1R_plus_1000,OBSERVED,0.8775510204081632,43.0,49.0,1049.0,,
C16,29,fixed_20,23149,49,5000,recall_at_2R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,29,fixed_20,23149,49,5000,recall_at_2R_plus_100,OBSERVED,0.5714285714285714,4.0,7.0,198.0,,
C16,29,fixed_20,23149,49,5000,recall_at_2R_plus_1000,OBSERVED,0.8775510204081632,43.0,49.0,1098.0,,
C16,29,fixed_20,23149,49,5000,recall_at_4R_plus_0,OBSERVED,0.5714285714285714,4.0,7.0,196.0,,
C16,29,fixed_20,23149,49,5000,recall_at_4R_plus_100,OBSERVED,0.7755102040816326,38.0,49.0,296.0,,
C16,29,fixed_20,23149,49,5000,recall_at_4R_plus_1000,OBSERVED,0.8775510204081632,43.0,49.0,1196.0,,
C16,29,fixed_20,23149,49,5000,effort_at_75,OBSERVED,282.0,282.0,1.0,,,
C16,29,fixed_20,23149,49,5000,batch_effort_at_75,OBSERVED,301.0,301.0,1.0,,,
C16,29,fixed_20,23149,49,5000,depth_fraction_at_75,OBSERVED,0.012181951704177286,282.0,23149.0,,,
C16,29,fixed_20,23149,49,5000,depth_per_positive_at_75,OBSERVED,5.755102040816326,282.0,49.0,,,
C16,29,fixed_20,23149,49,5000,effort_at_80,OBSERVED,311.0,311.0,1.0,,,
C16,29,fixed_20,23149,49,5000,batch_effort_at_80,OBSERVED,321.0,321.0,1.0,,,
C16,29,fixed_20,23149,49,5000,depth_fraction_at_80,OBSERVED,0.013434705602833816,311.0,23149.0,,,
C16,29,fixed_20,23149,49,5000,depth_per_positive_at_80,OBSERVED,6.346938775510204,311.0,49.0,,,
C16,29,fixed_20,23149,49,5000,effort_at_90,OBSERVED,3938.0,3938.0,1.0,,,
C16,29,fixed_20,23149,49,5000,batch_effort_at_90,OBSERVED,3941.0,3941.0,1.0,,,
C16,29,fixed_20,23149,49,5000,depth_fraction_at_90,OBSERVED,0.170115339755497,3938.0,23149.0,,,
C16,29,fixed_20,23149,49,5000,depth_per_positive_at_90,OBSERVED,80.36734693877551,3938.0,49.0,,,
C16,29,frozen_svm,23149,49,5000,recall_at_1000,OBSERVED,0.08163265306122448,4.0,49.0,1000.0,,
C16,29,frozen_svm,23149,49,5000,recall_at_R,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,29,frozen_svm,23149,49,5000,recall_at_2R,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,29,frozen_svm,23149,49,5000,recall_at_1R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,29,frozen_svm,23149,49,5000,recall_at_1R_plus_100,OBSERVED,0.02040816326530612,1.0,49.0,149.0,,
C16,29,frozen_svm,23149,49,5000,recall_at_1R_plus_1000,OBSERVED,0.08163265306122448,4.0,49.0,1049.0,,
C16,29,frozen_svm,23149,49,5000,recall_at_2R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,29,frozen_svm,23149,49,5000,recall_at_2R_plus_100,OBSERVED,0.04081632653061224,2.0,49.0,198.0,,
C16,29,frozen_svm,23149,49,5000,recall_at_2R_plus_1000,OBSERVED,0.08163265306122448,4.0,49.0,1098.0,,
C16,29,frozen_svm,23149,49,5000,recall_at_4R_plus_0,OBSERVED,0.04081632653061224,2.0,49.0,196.0,,
C16,29,frozen_svm,23149,49,5000,recall_at_4R_plus_100,OBSERVED,0.04081632653061224,2.0,49.0,296.0,,
C16,29,frozen_svm,23149,49,5000,recall_at_4R_plus_1000,OBSERVED,0.08163265306122448,4.0,49.0,1196.0,,
C16,29,frozen_svm,23149,49,5000,effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,frozen_svm,23149,49,5000,batch_effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,frozen_svm,23149,49,5000,depth_fraction_at_75,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,29,frozen_svm,23149,49,5000,depth_per_positive_at_75,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,29,frozen_svm,23149,49,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,frozen_svm,23149,49,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,frozen_svm,23149,49,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,29,frozen_svm,23149,49,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,29,frozen_svm,23149,49,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,frozen_svm,23149,49,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,frozen_svm,23149,49,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,29,frozen_svm,23149,49,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,29,random,23149,49,5000,recall_at_1000,OBSERVED,0.02040816326530612,1.0,49.0,1000.0,,
C16,29,random,23149,49,5000,recall_at_R,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,29,random,23149,49,5000,recall_at_2R,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,29,random,23149,49,5000,recall_at_1R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,29,random,23149,49,5000,recall_at_1R_plus_100,OBSERVED,0.02040816326530612,1.0,49.0,149.0,,
C16,29,random,23149,49,5000,recall_at_1R_plus_1000,OBSERVED,0.02040816326530612,1.0,49.0,1049.0,,
C16,29,random,23149,49,5000,recall_at_2R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,29,random,23149,49,5000,recall_at_2R_plus_100,OBSERVED,0.02040816326530612,1.0,49.0,198.0,,
C16,29,random,23149,49,5000,recall_at_2R_plus_1000,OBSERVED,0.02040816326530612,1.0,49.0,1098.0,,
C16,29,random,23149,49,5000,recall_at_4R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,196.0,,
C16,29,random,23149,49,5000,recall_at_4R_plus_100,OBSERVED,0.02040816326530612,1.0,49.0,296.0,,
C16,29,random,23149,49,5000,recall_at_4R_plus_1000,OBSERVED,0.02040816326530612,1.0,49.0,1196.0,,
C16,29,random,23149,49,5000,effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,random,23149,49,5000,batch_effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,random,23149,49,5000,depth_fraction_at_75,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,29,random,23149,49,5000,depth_per_positive_at_75,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,29,random,23149,49,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,random,23149,49,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,random,23149,49,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,29,random,23149,49,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,29,random,23149,49,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,random,23149,49,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,random,23149,49,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,29,random,23149,49,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,29,seed_similarity,23149,49,5000,recall_at_1000,OBSERVED,0.14285714285714285,1.0,7.0,1000.0,,
C16,29,seed_similarity,23149,49,5000,recall_at_R,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,29,seed_similarity,23149,49,5000,recall_at_2R,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,29,seed_similarity,23149,49,5000,recall_at_1R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,29,seed_similarity,23149,49,5000,recall_at_1R_plus_100,OBSERVED,0.02040816326530612,1.0,49.0,149.0,,
C16,29,seed_similarity,23149,49,5000,recall_at_1R_plus_1000,OBSERVED,0.14285714285714285,1.0,7.0,1049.0,,
C16,29,seed_similarity,23149,49,5000,recall_at_2R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,29,seed_similarity,23149,49,5000,recall_at_2R_plus_100,OBSERVED,0.02040816326530612,1.0,49.0,198.0,,
C16,29,seed_similarity,23149,49,5000,recall_at_2R_plus_1000,OBSERVED,0.16326530612244897,8.0,49.0,1098.0,,
C16,29,seed_similarity,23149,49,5000,recall_at_4R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,196.0,,
C16,29,seed_similarity,23149,49,5000,recall_at_4R_plus_100,OBSERVED,0.02040816326530612,1.0,49.0,296.0,,
C16,29,seed_similarity,23149,49,5000,recall_at_4R_plus_1000,OBSERVED,0.16326530612244897,8.0,49.0,1196.0,,
C16,29,seed_similarity,23149,49,5000,effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,seed_similarity,23149,49,5000,batch_effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,seed_similarity,23149,49,5000,depth_fraction_at_75,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,29,seed_similarity,23149,49,5000,depth_per_positive_at_75,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,29,seed_similarity,23149,49,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,seed_similarity,23149,49,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,seed_similarity,23149,49,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,29,seed_similarity,23149,49,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,29,seed_similarity,23149,49,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,seed_similarity,23149,49,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,29,seed_similarity,23149,49,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,29,seed_similarity,23149,49,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,29,uncertainty,23149,49,5000,recall_at_1000,OBSERVED,0.8979591836734694,44.0,49.0,1000.0,,
C16,29,uncertainty,23149,49,5000,recall_at_R,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,29,uncertainty,23149,49,5000,recall_at_2R,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,29,uncertainty,23149,49,5000,recall_at_1R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,29,uncertainty,23149,49,5000,recall_at_1R_plus_100,OBSERVED,0.04081632653061224,2.0,49.0,149.0,,
C16,29,uncertainty,23149,49,5000,recall_at_1R_plus_1000,OBSERVED,0.8979591836734694,44.0,49.0,1049.0,,
C16,29,uncertainty,23149,49,5000,recall_at_2R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,29,uncertainty,23149,49,5000,recall_at_2R_plus_100,OBSERVED,0.5510204081632653,27.0,49.0,198.0,,
C16,29,uncertainty,23149,49,5000,recall_at_2R_plus_1000,OBSERVED,0.8979591836734694,44.0,49.0,1098.0,,
C16,29,uncertainty,23149,49,5000,recall_at_4R_plus_0,OBSERVED,0.5306122448979592,26.0,49.0,196.0,,
C16,29,uncertainty,23149,49,5000,recall_at_4R_plus_100,OBSERVED,0.7755102040816326,38.0,49.0,296.0,,
C16,29,uncertainty,23149,49,5000,recall_at_4R_plus_1000,OBSERVED,0.8979591836734694,44.0,49.0,1196.0,,
C16,29,uncertainty,23149,49,5000,effort_at_75,OBSERVED,236.0,236.0,1.0,,,
C16,29,uncertainty,23149,49,5000,batch_effort_at_75,OBSERVED,266.0,266.0,1.0,,,
C16,29,uncertainty,23149,49,5000,depth_fraction_at_75,OBSERVED,0.01019482483044624,236.0,23149.0,,,
C16,29,uncertainty,23149,49,5000,depth_per_positive_at_75,OBSERVED,4.816326530612245,236.0,49.0,,,
C16,29,uncertainty,23149,49,5000,effort_at_80,OBSERVED,326.0,326.0,1.0,,,
C16,29,uncertainty,23149,49,5000,batch_effort_at_80,OBSERVED,344.0,344.0,1.0,,,
C16,29,uncertainty,23149,49,5000,depth_fraction_at_80,OBSERVED,0.014082681757311331,326.0,23149.0,,,
C16,29,uncertainty,23149,49,5000,depth_per_positive_at_80,OBSERVED,6.653061224489796,326.0,49.0,,,
C16,29,uncertainty,23149,49,5000,effort_at_90,OBSERVED,3946.0,3946.0,1.0,,,
C16,29,uncertainty,23149,49,5000,batch_effort_at_90,OBSERVED,4252.0,4252.0,1.0,,,
C16,29,uncertainty,23149,49,5000,depth_fraction_at_90,OBSERVED,0.170460927037885,3946.0,23149.0,,,
C16,29,uncertainty,23149,49,5000,depth_per_positive_at_90,OBSERVED,80.53061224489795,3946.0,49.0,,,
C16,47,auto_tar,23149,49,5000,recall_at_1000,OBSERVED,0.8571428571428571,6.0,7.0,1000.0,,
C16,47,auto_tar,23149,49,5000,recall_at_R,OBSERVED,0.5102040816326531,25.0,49.0,49.0,,
C16,47,auto_tar,23149,49,5000,recall_at_2R,OBSERVED,0.6326530612244898,31.0,49.0,98.0,,
C16,47,auto_tar,23149,49,5000,recall_at_1R_plus_0,OBSERVED,0.5102040816326531,25.0,49.0,49.0,,
C16,47,auto_tar,23149,49,5000,recall_at_1R_plus_100,OBSERVED,0.673469387755102,33.0,49.0,149.0,,
C16,47,auto_tar,23149,49,5000,recall_at_1R_plus_1000,OBSERVED,0.8571428571428571,6.0,7.0,1049.0,,
C16,47,auto_tar,23149,49,5000,recall_at_2R_plus_0,OBSERVED,0.6326530612244898,31.0,49.0,98.0,,
C16,47,auto_tar,23149,49,5000,recall_at_2R_plus_100,OBSERVED,0.7755102040816326,38.0,49.0,198.0,,
C16,47,auto_tar,23149,49,5000,recall_at_2R_plus_1000,OBSERVED,0.8571428571428571,6.0,7.0,1098.0,,
C16,47,auto_tar,23149,49,5000,recall_at_4R_plus_0,OBSERVED,0.7755102040816326,38.0,49.0,196.0,,
C16,47,auto_tar,23149,49,5000,recall_at_4R_plus_100,OBSERVED,0.8367346938775511,41.0,49.0,296.0,,
C16,47,auto_tar,23149,49,5000,recall_at_4R_plus_1000,OBSERVED,0.8571428571428571,6.0,7.0,1196.0,,
C16,47,auto_tar,23149,49,5000,effort_at_75,OBSERVED,181.0,181.0,1.0,,,
C16,47,auto_tar,23149,49,5000,batch_effort_at_75,OBSERVED,203.0,203.0,1.0,,,
C16,47,auto_tar,23149,49,5000,depth_fraction_at_75,OBSERVED,0.007818912264028683,181.0,23149.0,,,
C16,47,auto_tar,23149,49,5000,depth_per_positive_at_75,OBSERVED,3.693877551020408,181.0,49.0,,,
C16,47,auto_tar,23149,49,5000,effort_at_80,OBSERVED,241.0,241.0,1.0,,,
C16,47,auto_tar,23149,49,5000,batch_effort_at_80,OBSERVED,266.0,266.0,1.0,,,
C16,47,auto_tar,23149,49,5000,depth_fraction_at_80,OBSERVED,0.010410816881938744,241.0,23149.0,,,
C16,47,auto_tar,23149,49,5000,depth_per_positive_at_80,OBSERVED,4.918367346938775,241.0,49.0,,,
C16,47,auto_tar,23149,49,5000,effort_at_90,OBSERVED,4965.0,4965.0,1.0,,,
C16,47,auto_tar,23149,49,5000,batch_effort_at_90,OBSERVED,5000.0,5000.0,1.0,,,
C16,47,auto_tar,23149,49,5000,depth_fraction_at_90,OBSERVED,0.21448010713205753,4965.0,23149.0,,,
C16,47,auto_tar,23149,49,5000,depth_per_positive_at_90,OBSERVED,101.3265306122449,4965.0,49.0,,,
C16,47,explore_10,23149,49,5000,recall_at_1000,OBSERVED,0.8571428571428571,6.0,7.0,1000.0,,
C16,47,explore_10,23149,49,5000,recall_at_R,OBSERVED,0.5102040816326531,25.0,49.0,49.0,,
C16,47,explore_10,23149,49,5000,recall_at_2R,OBSERVED,0.6326530612244898,31.0,49.0,98.0,,
C16,47,explore_10,23149,49,5000,recall_at_1R_plus_0,OBSERVED,0.5102040816326531,25.0,49.0,49.0,,
C16,47,explore_10,23149,49,5000,recall_at_1R_plus_100,OBSERVED,0.673469387755102,33.0,49.0,149.0,,
C16,47,explore_10,23149,49,5000,recall_at_1R_plus_1000,OBSERVED,0.8571428571428571,6.0,7.0,1049.0,,
C16,47,explore_10,23149,49,5000,recall_at_2R_plus_0,OBSERVED,0.6326530612244898,31.0,49.0,98.0,,
C16,47,explore_10,23149,49,5000,recall_at_2R_plus_100,OBSERVED,0.7755102040816326,38.0,49.0,198.0,,
C16,47,explore_10,23149,49,5000,recall_at_2R_plus_1000,OBSERVED,0.8571428571428571,6.0,7.0,1098.0,,
C16,47,explore_10,23149,49,5000,recall_at_4R_plus_0,OBSERVED,0.7755102040816326,38.0,49.0,196.0,,
C16,47,explore_10,23149,49,5000,recall_at_4R_plus_100,OBSERVED,0.8367346938775511,41.0,49.0,296.0,,
C16,47,explore_10,23149,49,5000,recall_at_4R_plus_1000,OBSERVED,0.8571428571428571,6.0,7.0,1196.0,,
C16,47,explore_10,23149,49,5000,effort_at_75,OBSERVED,181.0,181.0,1.0,,,
C16,47,explore_10,23149,49,5000,batch_effort_at_75,OBSERVED,203.0,203.0,1.0,,,
C16,47,explore_10,23149,49,5000,depth_fraction_at_75,OBSERVED,0.007818912264028683,181.0,23149.0,,,
C16,47,explore_10,23149,49,5000,depth_per_positive_at_75,OBSERVED,3.693877551020408,181.0,49.0,,,
C16,47,explore_10,23149,49,5000,effort_at_80,OBSERVED,241.0,241.0,1.0,,,
C16,47,explore_10,23149,49,5000,batch_effort_at_80,OBSERVED,266.0,266.0,1.0,,,
C16,47,explore_10,23149,49,5000,depth_fraction_at_80,OBSERVED,0.010410816881938744,241.0,23149.0,,,
C16,47,explore_10,23149,49,5000,depth_per_positive_at_80,OBSERVED,4.918367346938775,241.0,49.0,,,
C16,47,explore_10,23149,49,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,47,explore_10,23149,49,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,47,explore_10,23149,49,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,47,explore_10,23149,49,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,47,fixed_20,23149,49,5000,recall_at_1000,OBSERVED,0.8571428571428571,6.0,7.0,1000.0,,
C16,47,fixed_20,23149,49,5000,recall_at_R,OBSERVED,0.30612244897959184,15.0,49.0,49.0,,
C16,47,fixed_20,23149,49,5000,recall_at_2R,OBSERVED,0.5918367346938775,29.0,49.0,98.0,,
C16,47,fixed_20,23149,49,5000,recall_at_1R_plus_0,OBSERVED,0.30612244897959184,15.0,49.0,49.0,,
C16,47,fixed_20,23149,49,5000,recall_at_1R_plus_100,OBSERVED,0.6326530612244898,31.0,49.0,149.0,,
C16,47,fixed_20,23149,49,5000,recall_at_1R_plus_1000,OBSERVED,0.8571428571428571,6.0,7.0,1049.0,,
C16,47,fixed_20,23149,49,5000,recall_at_2R_plus_0,OBSERVED,0.5918367346938775,29.0,49.0,98.0,,
C16,47,fixed_20,23149,49,5000,recall_at_2R_plus_100,OBSERVED,0.6938775510204082,34.0,49.0,198.0,,
C16,47,fixed_20,23149,49,5000,recall_at_2R_plus_1000,OBSERVED,0.8571428571428571,6.0,7.0,1098.0,,
C16,47,fixed_20,23149,49,5000,recall_at_4R_plus_0,OBSERVED,0.6938775510204082,34.0,49.0,196.0,,
C16,47,fixed_20,23149,49,5000,recall_at_4R_plus_100,OBSERVED,0.8367346938775511,41.0,49.0,296.0,,
C16,47,fixed_20,23149,49,5000,recall_at_4R_plus_1000,OBSERVED,0.8571428571428571,6.0,7.0,1196.0,,
C16,47,fixed_20,23149,49,5000,effort_at_75,OBSERVED,207.0,207.0,1.0,,,
C16,47,fixed_20,23149,49,5000,batch_effort_at_75,OBSERVED,221.0,221.0,1.0,,,
C16,47,fixed_20,23149,49,5000,depth_fraction_at_75,OBSERVED,0.00894207093178971,207.0,23149.0,,,
C16,47,fixed_20,23149,49,5000,depth_per_positive_at_75,OBSERVED,4.224489795918367,207.0,49.0,,,
C16,47,fixed_20,23149,49,5000,effort_at_80,OBSERVED,255.0,255.0,1.0,,,
C16,47,fixed_20,23149,49,5000,batch_effort_at_80,OBSERVED,261.0,261.0,1.0,,,
C16,47,fixed_20,23149,49,5000,depth_fraction_at_80,OBSERVED,0.011015594626117758,255.0,23149.0,,,
C16,47,fixed_20,23149,49,5000,depth_per_positive_at_80,OBSERVED,5.204081632653061,255.0,49.0,,,
C16,47,fixed_20,23149,49,5000,effort_at_90,OBSERVED,4979.0,4979.0,1.0,,,
C16,47,fixed_20,23149,49,5000,batch_effort_at_90,OBSERVED,4981.0,4981.0,1.0,,,
C16,47,fixed_20,23149,49,5000,depth_fraction_at_90,OBSERVED,0.21508488487623656,4979.0,23149.0,,,
C16,47,fixed_20,23149,49,5000,depth_per_positive_at_90,OBSERVED,101.61224489795919,4979.0,49.0,,,
C16,47,frozen_svm,23149,49,5000,recall_at_1000,OBSERVED,0.6326530612244898,31.0,49.0,1000.0,,
C16,47,frozen_svm,23149,49,5000,recall_at_R,OBSERVED,0.061224489795918366,3.0,49.0,49.0,,
