topic,seed,policy,metric,reviewed,requested_depth,censor_lower_bound,censor_reason
GCRIM,11,frozen_svm,effort_at_90,5000,,5000.0,target_not_reached
GCRIM,11,frozen_svm,batch_effort_at_90,5000,,5000.0,target_not_reached
GCRIM,11,frozen_svm,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
GCRIM,11,frozen_svm,depth_per_positive_at_90,5000,,4.41306266548985,target_not_reached
GCRIM,11,random,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,11,random,effort_at_75,5000,,5000.0,target_not_reached
GCRIM,11,random,batch_effort_at_75,5000,,5000.0,target_not_reached
GCRIM,11,random,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
GCRIM,11,random,depth_per_positive_at_75,5000,,4.41306266548985,target_not_reached
GCRIM,11,random,effort_at_80,5000,,5000.0,target_not_reached
GCRIM,11,random,batch_effort_at_80,5000,,5000.0,target_not_reached
GCRIM,11,random,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
GCRIM,11,random,depth_per_positive_at_80,5000,,4.41306266548985,target_not_reached
GCRIM,11,random,effort_at_90,5000,,5000.0,target_not_reached
GCRIM,11,random,batch_effort_at_90,5000,,5000.0,target_not_reached
GCRIM,11,random,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
GCRIM,11,random,depth_per_positive_at_90,5000,,4.41306266548985,target_not_reached
GCRIM,11,seed_similarity,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,11,seed_similarity,effort_at_90,5000,,5000.0,target_not_reached
GCRIM,11,seed_similarity,batch_effort_at_90,5000,,5000.0,target_not_reached
GCRIM,11,seed_similarity,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
GCRIM,11,seed_similarity,depth_per_positive_at_90,5000,,4.41306266548985,target_not_reached
GCRIM,11,uncertainty,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,11,uncertainty,effort_at_75,5000,,5000.0,target_not_reached
GCRIM,11,uncertainty,batch_effort_at_75,5000,,5000.0,target_not_reached
GCRIM,11,uncertainty,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
GCRIM,11,uncertainty,depth_per_positive_at_75,5000,,4.41306266548985,target_not_reached
GCRIM,11,uncertainty,effort_at_80,5000,,5000.0,target_not_reached
GCRIM,11,uncertainty,batch_effort_at_80,5000,,5000.0,target_not_reached
GCRIM,11,uncertainty,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
GCRIM,11,uncertainty,depth_per_positive_at_80,5000,,4.41306266548985,target_not_reached
GCRIM,11,uncertainty,effort_at_90,5000,,5000.0,target_not_reached
GCRIM,11,uncertainty,batch_effort_at_90,5000,,5000.0,target_not_reached
GCRIM,11,uncertainty,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
GCRIM,11,uncertainty,depth_per_positive_at_90,5000,,4.41306266548985,target_not_reached
GCRIM,29,auto_tar,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,29,explore_10,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,29,fixed_20,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,29,frozen_svm,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,29,frozen_svm,effort_at_75,5000,,5000.0,target_not_reached
GCRIM,29,frozen_svm,batch_effort_at_75,5000,,5000.0,target_not_reached
GCRIM,29,frozen_svm,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
GCRIM,29,frozen_svm,depth_per_positive_at_75,5000,,4.41306266548985,target_not_reached
GCRIM,29,frozen_svm,effort_at_80,5000,,5000.0,target_not_reached
GCRIM,29,frozen_svm,batch_effort_at_80,5000,,5000.0,target_not_reached
GCRIM,29,frozen_svm,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
GCRIM,29,frozen_svm,depth_per_positive_at_80,5000,,4.41306266548985,target_not_reached
GCRIM,29,frozen_svm,effort_at_90,5000,,5000.0,target_not_reached
GCRIM,29,frozen_svm,batch_effort_at_90,5000,,5000.0,target_not_reached
GCRIM,29,frozen_svm,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
GCRIM,29,frozen_svm,depth_per_positive_at_90,5000,,4.41306266548985,target_not_reached
GCRIM,29,random,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,29,random,effort_at_75,5000,,5000.0,target_not_reached
GCRIM,29,random,batch_effort_at_75,5000,,5000.0,target_not_reached
GCRIM,29,random,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
GCRIM,29,random,depth_per_positive_at_75,5000,,4.41306266548985,target_not_reached
GCRIM,29,random,effort_at_80,5000,,5000.0,target_not_reached
GCRIM,29,random,batch_effort_at_80,5000,,5000.0,target_not_reached
GCRIM,29,random,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
GCRIM,29,random,depth_per_positive_at_80,5000,,4.41306266548985,target_not_reached
GCRIM,29,random,effort_at_90,5000,,5000.0,target_not_reached
GCRIM,29,random,batch_effort_at_90,5000,,5000.0,target_not_reached
GCRIM,29,random,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
GCRIM,29,random,depth_per_positive_at_90,5000,,4.41306266548985,target_not_reached
GCRIM,29,seed_similarity,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,29,seed_similarity,effort_at_75,5000,,5000.0,target_not_reached
GCRIM,29,seed_similarity,batch_effort_at_75,5000,,5000.0,target_not_reached
GCRIM,29,seed_similarity,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
GCRIM,29,seed_similarity,depth_per_positive_at_75,5000,,4.41306266548985,target_not_reached
GCRIM,29,seed_similarity,effort_at_80,5000,,5000.0,target_not_reached
GCRIM,29,seed_similarity,batch_effort_at_80,5000,,5000.0,target_not_reached
GCRIM,29,seed_similarity,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
GCRIM,29,seed_similarity,depth_per_positive_at_80,5000,,4.41306266548985,target_not_reached
GCRIM,29,seed_similarity,effort_at_90,5000,,5000.0,target_not_reached
GCRIM,29,seed_similarity,batch_effort_at_90,5000,,5000.0,target_not_reached
GCRIM,29,seed_similarity,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
GCRIM,29,seed_similarity,depth_per_positive_at_90,5000,,4.41306266548985,target_not_reached
GCRIM,29,uncertainty,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,29,uncertainty,effort_at_80,5000,,5000.0,target_not_reached
GCRIM,29,uncertainty,batch_effort_at_80,5000,,5000.0,target_not_reached
GCRIM,29,uncertainty,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
GCRIM,29,uncertainty,depth_per_positive_at_80,5000,,4.41306266548985,target_not_reached
GCRIM,29,uncertainty,effort_at_90,5000,,5000.0,target_not_reached
GCRIM,29,uncertainty,batch_effort_at_90,5000,,5000.0,target_not_reached
GCRIM,29,uncertainty,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
GCRIM,29,uncertainty,depth_per_positive_at_90,5000,,4.41306266548985,target_not_reached
GCRIM,47,auto_tar,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,47,explore_10,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,47,fixed_20,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,47,frozen_svm,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,47,frozen_svm,effort_at_75,5000,,5000.0,target_not_reached
GCRIM,47,frozen_svm,batch_effort_at_75,5000,,5000.0,target_not_reached
GCRIM,47,frozen_svm,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
GCRIM,47,frozen_svm,depth_per_positive_at_75,5000,,4.41306266548985,target_not_reached
GCRIM,47,frozen_svm,effort_at_80,5000,,5000.0,target_not_reached
GCRIM,47,frozen_svm,batch_effort_at_80,5000,,5000.0,target_not_reached
GCRIM,47,frozen_svm,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
GCRIM,47,frozen_svm,depth_per_positive_at_80,5000,,4.41306266548985,target_not_reached
GCRIM,47,frozen_svm,effort_at_90,5000,,5000.0,target_not_reached
GCRIM,47,frozen_svm,batch_effort_at_90,5000,,5000.0,target_not_reached
GCRIM,47,frozen_svm,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
GCRIM,47,frozen_svm,depth_per_positive_at_90,5000,,4.41306266548985,target_not_reached
GCRIM,47,random,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,47,random,effort_at_75,5000,,5000.0,target_not_reached
GCRIM,47,random,batch_effort_at_75,5000,,5000.0,target_not_reached
GCRIM,47,random,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
GCRIM,47,random,depth_per_positive_at_75,5000,,4.41306266548985,target_not_reached
GCRIM,47,random,effort_at_80,5000,,5000.0,target_not_reached
GCRIM,47,random,batch_effort_at_80,5000,,5000.0,target_not_reached
GCRIM,47,random,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
GCRIM,47,random,depth_per_positive_at_80,5000,,4.41306266548985,target_not_reached
GCRIM,47,random,effort_at_90,5000,,5000.0,target_not_reached
GCRIM,47,random,batch_effort_at_90,5000,,5000.0,target_not_reached
GCRIM,47,random,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
GCRIM,47,random,depth_per_positive_at_90,5000,,4.41306266548985,target_not_reached
GCRIM,47,seed_similarity,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,47,seed_similarity,effort_at_75,5000,,5000.0,target_not_reached
GCRIM,47,seed_similarity,batch_effort_at_75,5000,,5000.0,target_not_reached
GCRIM,47,seed_similarity,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
GCRIM,47,seed_similarity,depth_per_positive_at_75,5000,,4.41306266548985,target_not_reached
GCRIM,47,seed_similarity,effort_at_80,5000,,5000.0,target_not_reached
GCRIM,47,seed_similarity,batch_effort_at_80,5000,,5000.0,target_not_reached
GCRIM,47,seed_similarity,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
GCRIM,47,seed_similarity,depth_per_positive_at_80,5000,,4.41306266548985,target_not_reached
GCRIM,47,seed_similarity,effort_at_90,5000,,5000.0,target_not_reached
GCRIM,47,seed_similarity,batch_effort_at_90,5000,,5000.0,target_not_reached
GCRIM,47,seed_similarity,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
GCRIM,47,seed_similarity,depth_per_positive_at_90,5000,,4.41306266548985,target_not_reached
GCRIM,47,uncertainty,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,47,uncertainty,effort_at_75,5000,,5000.0,target_not_reached
GCRIM,47,uncertainty,batch_effort_at_75,5000,,5000.0,target_not_reached
GCRIM,47,uncertainty,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
GCRIM,47,uncertainty,depth_per_positive_at_75,5000,,4.41306266548985,target_not_reached
GCRIM,47,uncertainty,effort_at_80,5000,,5000.0,target_not_reached
GCRIM,47,uncertainty,batch_effort_at_80,5000,,5000.0,target_not_reached
GCRIM,47,uncertainty,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
GCRIM,47,uncertainty,depth_per_positive_at_80,5000,,4.41306266548985,target_not_reached
GCRIM,47,uncertainty,effort_at_90,5000,,5000.0,target_not_reached
GCRIM,47,uncertainty,batch_effort_at_90,5000,,5000.0,target_not_reached
GCRIM,47,uncertainty,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
GCRIM,47,uncertainty,depth_per_positive_at_90,5000,,4.41306266548985,target_not_reached
